Name;Subproject;Code flash;Code flash extended;Data flash;Primary local RAM;Retention RAM
rb_splb_SpiLoopBackTestRenR1X.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_spi_SpiDriver\rb_spi_SpiDriverRenR1X;268;0;0;2;0
rb_sqm_SquibMgt_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;744;0;0;88;0
rb_sqmc_squibcaptest.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;520;0;0;15;0
rb_sqmc_squibcctest.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;894;0;0;19;0
rb_sqmf_squibfiring.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;1252;0;0;115;0
rb_sqmi_squibmgtInterface.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;2;0;0;0;0
rb_sqmm_squibmonitoring.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;2968;0;0;142;0
rb_sqmp_powerstagetest.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;5618;0;0;533;0
rb_sqms_squibflmamutest.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_sqm_SquibMgt;646;0;0;12;0
rb_ssu_SystemStartup_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;40;0;0;0;0
rb_svr_SafetyVoltageRegulator.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_svr_SafetyVoltageRegulator;2434;0;0;52;0
rb_svr_SafetyVoltageRegulator_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;20;0;0;20;0
rb_swm_CustSwitchManagement.obj;rb_cl_CustLib\rb_cd_CustComplexDrivers\rb_swm_CustSwitchMgt;224;0;0;16;0
rb_swm_SwitchMgt_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;308;0;0;44;0
rb_swm_switchmanagement.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_swm_SwitchMgt;6092;0;0;141;0
rb_swma_analogmeasurementunit.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_swm_SwitchMgt;4142;0;0;104;0
rb_swmc_switchConfigAccess.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_swm_SwitchMgt;738;0;0;1;0
rb_swmi_switchmgtInterface.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_swm_SwitchMgt;516;0;0;0;0
rb_swmp_padsInterface.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_swm_SwitchMgt;38;0;0;0;0
rb_swv_CustConfigurationData_EeCfg.obj;rb_cfg_Config\rb_cfge_ConfigEe\rb_cfes_ConfigEeSystemSW;300;0;0;60;0
rb_swv_SoftwareVersion.obj;rb_ca_CoreAssets\rb_util_Utility\rb_swv_SoftwareVersion;270;0;0;1;0
rb_swvc_SoftwareVersion_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;64;0;0;32;0
rb_syc_CustSysConfigInit.obj;rb_cl_CustLib\rb_sys_CustSystemServices\rb_syc_CustSysConfig;26;0;0;0;0
rb_syca_SysConfAsics.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;406;0;0;36;0
rb_syca_SysConfAsics_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;64;0;0;12;0
rb_sycc_SysConfCs.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;1382;0;0;25;0
rb_sycc_SysConfCs_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;20;0;0;20;0
rb_sycf_SysConfSqm.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;136;0;0;4;0
rb_sycf_SysConfSqm_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;24;0;0;12;0
rb_sycg_SysConfGeneral.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;2296;0;0;89;0
rb_sycg_SysConfGeneral_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;27;0;0;27;0
rb_sycm_SysConfMgr.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;228;0;0;1;0
rb_syco_SysConfAOut.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;326;0;0;2;0
rb_syco_SysConfAOut_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;16;0;0;8;0
rb_sycp_SysConfPs.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;100;0;0;2;0
rb_sycp_SysConfPs_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;172;0;0;76;0
rb_sycs_SysConfSwm.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rb_syc_SysConfig;138;0;0;2;0
rb_sycs_SysConfSwm_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;16;0;0;8;0
rb_tim_TimerServicesRenR1X.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_tim_TimerServices\rb_tim_TimerServicesRenR1X;366;0;0;0;0
rb_tim_TimerServices_EeCfg.obj;rb_cfg_Config\rb_cfge_ConfigEe\rb_cfes_ConfigEeSystemSW;8;0;0;0;0
rb_tim_ecuoperatingtime.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_tim_TimerServices;460;0;0;29;0
rb_tim_pwmDriverRenR1X.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_tim_TimerServices\rb_tim_TimerServicesRenR1X;760;0;0;0;0
rb_wdm_WatchDogMgt.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_wdm_WatchDogMgt;5382;0;0;68;0
rb_wim_WarningIndicatorMgt.obj;rb_ca_CoreAssets\rb_cd_ComplexDrivers\rb_wim_WarningIndicatorMgt;550;0;0;11;0
rb_wim_WarningIndicatorMgt_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;64;0;0;16;0
rb_wima_CustAirbagLampLogical.obj;rb_cl_CustLib\rb_cd_CustComplexDrivers\rb_wim_CustWarningIndicatorMgt;1244;0;0;21;0
rb_wimi_PAOx_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;10;0;0;0;0
rb_wimi_SysWI_Cfg.obj;rb_cfg_Config\rb_cfgi_ConfigImplementation\rb_cfis_ConfigImplSystemSW;4;0;0;0;0
rb_wimp_CustPassengerLampLogical.obj;rb_cl_CustLib\rb_cd_CustComplexDrivers\rb_wim_CustWarningIndicatorMgt;808;0;0;25;0
rba_BCL_Blkc_Aes128v21.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1994;0;0;0;0
rba_BCL_Blkc_Aes256v21.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;2210;0;0;0;0
rba_BCL_Blkc_calblkc.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;114;0;0;0;0
rba_BCL_Core_cal.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;28;0;0;0;0
rba_BCL_Dh_Curve25519v00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;10492;0;0;0;0
rba_BCL_Dh_caldh.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;166;0;0;0;0
rba_BCL_Drbg_Sp800d90HashCalv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1586;0;0;0;0
rba_BCL_Drbg_Sp800d90HashCalv01.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1750;0;0;0;0
rba_BCL_Drbg_caldrbg.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;72;0;0;0;0
rba_BCL_Hash_B1024L128.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;984;0;0;0;0
rba_BCL_Hash_B512L64.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;690;0;0;0;0
rba_BCL_Hash_Ripemd160v20.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;662;0;0;0;0
rba_BCL_Hash_ShaOne160v21.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;446;0;0;0;0
rba_BCL_Hash_ShaTwo2xxv21.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;816;0;0;0;0
rba_BCL_Hash_ShaTwo5xxv21.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1884;0;0;0;0
rba_BCL_Hash_calhash.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;104;0;0;0;0
rba_BCL_Mac_CbcmacCal.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;186;0;0;0;0
rba_BCL_Mac_CmacCalv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;530;0;0;0;0
rba_BCL_Mac_calmac.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;24;0;0;0;0
rba_BCL_Nae_CbcCalv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;814;0;0;0;0
rba_BCL_Nae_EcbCalv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;700;0;0;0;0
rba_BCL_Nae_calnae.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;136;0;0;0;0
rba_BCL_Nae_padding.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;126;0;0;0;0
rba_BCL_Pkc_EdCurves.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;272;0;0;128;0
rba_BCL_Pkc_EdDsa_Priv.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1708;0;0;0;0
rba_BCL_Pkc_EdDsa_Pub.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1642;0;0;0;0
rba_BCL_Pkc_EdPMultv00001.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;466;0;0;0;0
rba_BCL_Pkc_EdPtArith.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;2766;0;0;0;0
rba_BCL_Pkc_GigaEXPv1101.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;950;0;0;0;0
rba_BCL_Pkc_Mgf1Cal.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;128;0;0;0;0
rba_BCL_Pkc_MontyMULv01.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;616;0;0;0;0
rba_BCL_Pkc_MontyMULv0x.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;100;0;0;0;0
rba_BCL_Pkc_Rsa_Priv.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;194;0;0;0;0
rba_BCL_Pkc_Rsa_Pub.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;390;0;0;0;0
rba_BCL_Pkc_mpi0.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;758;0;0;0;0
rba_BCL_Pkc_mpi1.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;818;0;0;0;0
rba_BCL_Pkc_mpi2.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;30;0;0;0;0
rba_BCL_Pkc_mpi3.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1072;0;0;0;0
rba_BCL_Sig_EdDsaCalv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;152;0;0;0;0
rba_BCL_Sig_EdDsaCalv00_gen.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;404;0;0;0;0
rba_BCL_Sig_EdDsaCalv00_ver.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;380;0;0;0;0
rba_BCL_Sig_Pkcs1v1d5Calv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;160;0;0;0;0
rba_BCL_Sig_Pkcs1v1d5Calv00_gen.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;762;0;0;0;0
rba_BCL_Sig_Pkcs1v1d5Calv00_ver.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;804;0;0;0;0
rba_BCL_Sig_PssMgf1Calv00.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;80;0;0;0;0
rba_BCL_Sig_PssMgf1Calv00_gen.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1206;0;0;0;0
rba_BCL_Sig_PssMgf1Calv00_ver.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;1002;0;0;0;0
rba_BCL_Sig_calsig_gen.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;88;0;0;0;0
rba_BCL_Sig_calsig_ver.obj;rb_ca_CoreAssets\rb_cry_CryptoStack\rba_BCL\src;264;0;0;0;0
rba_BswSrv_MemCopy.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_BswSrv\src;96;0;0;0;0
rba_BswSrv_MemSet.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_BswSrv\src;96;0;0;0;0
rba_Can.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_CanRscan\src;2438;0;0;76;0
rba_CryptoBCL.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;202;0;0;4;0
rba_CryptoBCL_CancelJob.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;100;0;0;0;0
rba_CryptoBCL_Cfg.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;48;0;0;32;0
rba_CryptoBCL_KeyElementSet.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;156;0;0;0;0
rba_CryptoBCL_ProcessJob.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;340;0;0;0;0
rba_CryptoBCL_Prv.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;232;0;0;248;0
rba_CryptoBCL_Prv_Hash.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;388;0;0;0;0
rba_CryptoBCL_Prv_KeyExchange.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;1038;0;0;352;0
rba_DemBfm.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;888;0;0;60;0
rba_DemBfm_Buffer.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;318;0;0;0;0
rba_DemBfm_Cfg_Nvm.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;336;0;0;0;0
rba_DemBfm_Counter.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;52;0;0;8;0
rba_DemBfm_Event.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;62;0;0;0;0
rba_DemBfm_Nvm.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;348;0;0;0;0
rba_DemBfm_PBCfg.obj;rb_cfg_Config\rb_cfga_ConfigAutosar\rb_cfga_AutosarRom;24;0;0;8;0
rba_DemBfm_Record.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemBfm\src;2018;0;0;862;0
rba_DemIndiLitePS.obj;rb_ca_CoreAssets\rb_sys_SystemServices\rba_DemIndicatorLitePS\src;36;0;0;78;0
rba_EaFs1.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;3392;0;0;211;0
rba_EaFs1_BlockMaintenance.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;424;0;0;20;0
rba_EaFs1_Det.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;54;0;0;0;0
rba_EaFs1_Init.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;138;0;0;4;0
rba_EaFs1_InvalidateBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;750;0;0;6;0
rba_EaFs1_Migration.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;2048;0;0;479;0
rba_EaFs1_MigrationInit.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;1918;0;0;2001;0
rba_EaFs1_Read.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;446;0;0;0;0
rba_EaFs1_Srv.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;3356;0;0;126;0
rba_EaFs1_Write.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_EaFs1\src;754;0;0;0;0
rba_FeeFs1_BlockMaintenance.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;64;0;0;0;0
rba_FeeFs1_Cbk.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;904;0;0;0;0
rba_FeeFs1_Det.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;130;0;0;0;0
rba_FeeFs1_GetJobResult.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;16;0;0;0;0
rba_FeeFs1_GetStatus.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;64;0;0;0;0
rba_FeeFs1_HlMaintainBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;702;0;0;29;0
rba_FeeFs1_HlOrderHandling.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;152;0;0;0;0
rba_FeeFs1_HlReadBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;314;0;0;5;0
rba_FeeFs1_HlWriteBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;884;0;0;15;0
rba_FeeFs1_Init.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;446;0;0;2205;0
rba_FeeFs1_InvalidateBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;60;0;0;0;0
rba_FeeFs1_LlBlockHandling.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;5454;0;0;33;0
rba_FeeFs1_LlDetectSector.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;2310;0;0;24;0
rba_FeeFs1_LlErase.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;488;0;0;0;0
rba_FeeFs1_LlMarker.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;508;0;0;4;0
rba_FeeFs1_LlSearchBlk.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;2974;0;0;40;0
rba_FeeFs1_LlSectorHandling.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;1438;0;0;40;0
rba_FeeFs1_LlWriteBlock.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;1736;0;0;8;0
rba_FeeFs1_MainFunction.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;894;0;0;2;0
rba_FeeFs1_Read.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;122;0;0;0;0
rba_FeeFs1_Srv.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;144;0;0;0;0
rba_FeeFs1_Write.obj;rb_ca_CoreAssets\rb_mems_MemoryStack\rba_FeeFs1\src;80;0;0;0;0
rba_FlsV850R1x_BlankChk.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;178;0;0;0;0
rba_FlsV850R1x_Compare.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;184;0;0;0;0
rba_FlsV850R1x_Erase.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;356;0;0;4;0
rba_FlsV850R1x_FAL_HW_Access.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;1326;0;0;256;0
rba_FlsV850R1x_FAL_User.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;50;0;0;4;0
rba_FlsV850R1x_FAL_UserIF.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;216;0;0;40;0
rba_FlsV850R1x_Init.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;64;0;0;21;0
rba_FlsV850R1x_Prog.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;612;0;0;24;0
rba_FlsV850R1x_Read.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rba_FlsV850R1x\src;146;0;0;0;0
st_module_1.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1460;0;0;0;0
st_module_10.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1280;0;0;0;0
st_module_11.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1280;0;0;0;0
st_module_12.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;612;0;0;0;0
st_module_13.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;452;0;0;0;0
st_module_14.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1538;0;0;0;0
st_module_15.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;2354;0;0;0;0
st_module_16.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;3336;0;0;0;0
st_module_17.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;708;0;0;0;0
st_module_18.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;348;0;0;0;0
st_module_19.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1102;0;0;0;0
st_module_2.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1248;0;0;0;0
st_module_20.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;454;0;0;0;0
st_module_21.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;666;0;0;0;0
st_module_3.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;842;0;0;0;0
st_module_4.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1288;0;0;0;0
st_module_5.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;356;0;0;0;0
st_module_6.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1700;0;0;0;0
st_module_7.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;412;0;0;0;0
st_module_8.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;324;0;0;0;0
st_module_9.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;1602;0;0;0;0
st_module_lookup_add.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;2808;0;0;0;0
st_module_lookup_div.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;816;0;0;0;0
st_module_lookup_mul.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;2808;0;0;0;0
st_stack.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;148;0;0;0;0
sw_g3k_interrupt.obj;rb_ca_CoreAssets\rb_mcd_McDrivers\rb_sft_SafetySoftware\rb_sfcs_CoreSelfTestRenR1X\SW_CST_SourcesOfRenesas;136;0;0;0;0
RESERVED; n/a (see projectconfig.ini);0;0;0;0;0
REST (diff between units and sections);n/a;5798;4;0;402;0
SUM;n/a;575732;36;0;41452;11488
